FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2301,48,580,PAN,6,CTG,25,7,607,1,198,1,8,2,3824500000,25,33,KG,7428,7697,7428,2076,9982010,0,0,0,0
2301,48,580,PAN,6,CTG,25,7,607,1,198,1,8,2,3923309900,25,11,U,10,12,11,140,658374,0,0,0,0
2301,48,580,PAN,6,CTG,25,7,607,1,198,1,8,2,7308400000,11,33,KG,1404,1464,1404,9244,43895504,0,0,0,738
2301,48,580,PAN,6,CTG,25,7,607,1,198,1,8,2,7323931000,25,11,U,9,11,9,191,897269,0,0,0,0
2301,48,580,PAN,6,CTG,25,7,607,1,198,1,8,2,9617000000,25,11,U,20,24,21,349,1641044,0,0,0,0
2301,48,580,PAN,6,CTG,54,0,580,1,198,1,8,2,6907220000,54,82,M2,1152,25000,24760,10176,49716476,0,0,0,0
2301,48,580,PAN,6,CTG,54,1,351,1,198,1,8,2,7311001090,54,11,U,420,12810,12810,37380,169664456,0,1657,143,0
2301,48,580,PAN,6,CTG,54,1,741,1,198,1,8,2,6404190000,54,19,2U,3025,4088,3810,46609,218308628,0,0,0,0
2301,48,580,PAN,6,CTG,54,1,741,1,198,1,8,2,6905100000,54,11,U,6288,8904,8743,3149,14584991,0,0,0,0
2301,48,580,PAN,6,CTG,54,1,741,1,198,1,8,2,6907220000,54,82,M2,4743,113539,111495,44625,205204028,0,0,0,0
2301,48,580,PAN,6,CTG,63,1,351,1,198,1,8,2,1904900000,63,33,KG,1067,1765,1067,7567,36970766,0,0,0,0
2301,48,580,PAN,6,CTG,63,1,351,1,198,1,8,2,2005200000,63,33,KG,66,109,66,358,1751021,0,0,0,0
2301,48,580,PAN,6,CTG,63,1,351,1,198,1,8,2,2202100000,63,61,L,200,240,200,356,1739295,0,0,0,0
2301,48,580,PAN,6,CTG,66,0,580,1,198,1,8,2,4818200000,66,33,KG,3257,3619,3257,8032,37203978,0,1412,0,0
2301,48,580,PAN,6,CTG,66,0,580,1,198,1,8,2,4818300000,66,33,KG,505,561,505,2286,10589209,0,402,0,0
2301,48,580,PAN,6,CTG,66,1,431,1,198,1,8,2,8536700000,11,11,U,2000,749,667,25045,113980341,0,237,15,463
2301,48,580,PAN,6,CTG,66,1,431,1,198,1,8,2,8544700000,11,33,KG,17,19,17,31,140763,0,1,0,1
2301,48,580,PAN,6,CTG,66,1,741,1,198,1,8,2,4818100000,66,33,KG,4716,5240,4716,10866,50973384,0,0,0,0
2301,48,580,PAN,6,CTG,66,1,741,1,199,1,8,2,2008999000,66,33,KG,4030,5358,4030,18703,86635203,0,0,0,0
2301,48,580,PAN,6,CTG,68,0,580,1,198,1,8,2,1511100000,68,33,KG,129058,139557,129058,207001,969561634,0,0,0,0
2301,48,580,PAN,6,CTG,68,0,580,1,198,1,8,2,2710191500,5,67,M3,290,234002,234002,226408,1087397093,0,0,0,0
2301,48,580,PAN,6,CTG,68,1,741,1,198,1,8,2,8479201000,68,11,U,1,7829,7500,103397,497360153,0,0,0,0
2301,48,580,PAN,6,CTG,68,1,741,1,198,1,8,2,8479900000,68,11,U,118,6022,5769,75953,365351189,0,0,0,0
2301,48,580,PAN,6,CTG,68,1,741,1,198,1,8,2,8537101000,68,11,U,1,157,150,17505,84202936,0,0,0,0
2301,48,580,PAN,6,CTG,68,7,607,1,198,1,8,2,8437101100,68,11,U,1,186,154,2345,11006045,0,301,48,0
2301,48,580,PAN,6,CTG,68,7,607,1,198,1,8,2,8437101900,54,11,U,1,278,230,3495,16405683,0,449,72,0
2301,48,580,PAN,6,CTG,76,1,431,1,198,1,8,2,8437900000,76,11,U,200,1680,1600,9180,42523596,0,700,15,0
2301,48,580,PAN,6,CTG,76,1,611,1,198,1,8,2,3402429000,76,33,KG,3800,4065,3800,10650,52032279,0,970,0,0
2301,48,580,PAN,6,CTG,76,1,611,1,199,1,8,2,7318120000,76,33,KG,467,499,467,1374,6653265,0,0,0,0
2301,48,580,PAN,6,CTG,76,1,611,1,199,1,8,2,7318159000,76,33,KG,4362,4655,4362,14364,69555578,0,0,0,0
2301,48,580,PAN,6,CTG,76,1,741,1,198,1,8,1,3503001000,76,33,KG,20000,20900,20000,178359,857942462,167550,1570,71,0
2301,48,580,PAN,6,CTG,76,7,467,1,4,1,8,2,9805000000,76,11,U,1,1440,1230,3540,16101690,0,0,0,0
2301,48,580,PAN,0,CVE,0,9,169,1,198,1,8,2,2709000000,0,67,M3,664334,614195841,614195841,269287071,1268461387340,0,0,0,0
2301,48,580,PAN,0,CVE,70,9,169,1,198,1,8,2,2709000000,70,67,M3,79410,73416945,73416945,34060165,159878073486,0,0,0,0
2301,48,580,PAN,0,CVE,85,9,169,1,198,1,8,2,2709000000,85,67,M3,55655,51454263,51454263,39108897,191072774401,0,0,0,0
2301,48,586,PRY,6,CTG,5,0,580,1,198,1,8,1,2833295000,5,33,KG,66000,68292,66000,87690,421806438,25627,7995,15,0
2301,48,586,PRY,6,CTG,5,1,431,1,198,1,8,2,901212000,5,33,KG,1700,1840,1700,13192,61923116,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,431,1,198,1,8,2,2101110090,5,33,KG,660,726,660,19008,89223362,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,431,1,198,1,8,2,2101120000,5,33,KG,1147,1673,1147,8779,41209477,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6104430000,5,11,U,220,57,55,2738,13162932,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6104630000,5,11,U,570,57,55,7419,35670882,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6109909000,5,11,U,227,57,55,1900,9136502,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6110309000,5,11,U,48,57,55,768,3690121,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6112410000,5,11,U,1362,115,109,15814,76029321,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6204430000,5,11,U,27,8,7,270,1296821,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,611,1,198,1,8,2,6204630000,5,11,U,38,14,11,722,3469441,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,1,9619002010,5,33,KG,6418,8327,6418,74935,366106590,69568,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,3307909000,5,33,KG,11675,13053,11675,45787,221905649,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,3401300000,5,33,KG,200,225,200,2433,11703217,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6103420000,5,11,U,240,61,58,1346,6578053,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6103430000,5,11,U,168,28,27,620,3028718,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6104430000,5,11,U,336,56,54,1243,6073853,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6104620000,5,11,U,156,42,40,934,4565356,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6104630000,5,11,U,1851,484,461,10681,52184272,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6104690000,5,11,U,234,71,67,1561,7625440,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6105209000,5,11,U,456,70,67,1541,7530170,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6106100000,5,11,U,2928,306,291,6746,32959444,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6106200000,5,11,U,336,32,31,707,3454357,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6108210000,5,11,U,480,54,52,1194,5832305,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6108220000,5,11,U,432,94,89,2065,10088692,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6108310000,5,11,U,477,78,74,1716,8382767,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6108320000,5,11,U,1593,324,308,7137,34870861,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6109100000,5,11,U,9311,1373,1307,30268,147877105,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6109909000,5,11,U,5067,905,862,19961,97521389,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6110309000,5,11,U,78,23,22,508,2480840,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6111300000,5,11,U,24,3,3,69,336524,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6112410000,5,11,U,900,188,179,4151,20279984,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6114200000,5,11,U,829,108,103,2380,11628506,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6114300000,5,11,U,714,96,92,2120,10358088,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6203421000,5,11,U,528,158,150,3483,17018513,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6204420000,5,11,U,288,221,210,4873,23807626,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6204440000,5,11,U,2088,846,806,18655,91144137,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6204590000,5,11,U,72,54,52,1194,5835823,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6204620000,5,11,U,3430,1435,1367,31646,154609154,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6204630000,5,11,U,144,80,76,1768,8639410,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6204690000,5,11,U,1128,354,337,7796,38088215,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6206300000,5,11,U,144,70,67,1541,7527825,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6206400000,5,11,U,528,215,205,4738,23148648,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6208210000,5,11,U,78,19,18,417,2038786,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6208220000,5,11,U,78,36,34,795,3883220,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6211430000,5,11,U,48,52,50,1157,5651731,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,6212100000,5,11,U,1260,256,243,5635,27529326,0,0,0,0
2301,48,586,PRY,6,CTG,5,1,741,1,198,1,8,2,9619009010,5,33,KG,465,516,465,2069,10108431,0,0,0,0
2301,48,586,PRY,6,CTG,5,4,434,1,198,1,8,1,7317000000,5,33,KG,16299,16998,16299,32432,147435744,32432,2250,14,0
2301,48,586,PRY,6,CTG,11,1,221,1,198,1,8,2,4901910000,11,11,U,808,1511,1454,6060,28445579,0,0,0,192
2301,48,586,PRY,6,CTG,11,1,221,1,198,1,8,2,4901999000,11,11,U,3650,9882,9511,31508,147896359,0,0,0,997
2301,48,586,PRY,6,CTG,11,1,431,1,198,1,2,2,8535300000,11,11,U,40,3662,2612,44144,204459116,0,0,0,0
2301,48,586,PRY,6,CTG,11,1,611,1,198,1,8,2,4901999000,11,11,U,155,540,512,9624,46603121,0,0,0,310
2301,48,586,PRY,6,CTG,23,4,434,1,198,1,8,2,504002000,23,33,KG,27142,28419,27142,28538,133956993,0,3047,41,0
2301,48,586,PRY,6,CTG,23,4,434,1,199,1,8,2,504002000,23,33,KG,27789,28640,27789,26245,121555447,0,3187,39,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,1901909000,25,33,KG,1293,1320,1293,7195,34839238,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,2101200000,25,33,KG,1269,1296,1269,29563,143149844,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,3923509000,25,11,U,154120,442,433,5700,27602141,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,3923900000,25,11,U,9900,338,332,2100,10169279,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,3924109000,25,11,U,70000,2165,2121,4880,23631827,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,4818300000,25,33,KG,195,199,195,1042,5044231,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,4819400000,25,11,U,13200,66,64,384,1859960,0,0,0,0
2301,48,586,PRY,6,CTG,25,0,580,1,198,1,8,2,4823690000,25,33,KG,3278,3348,3278,15440,74745788,0,0,0,0
2301,48,586,PRY,6,CTG,25,4,434,1,199,1,8,2,7308400000,25,33,KG,81169,81169,81169,144795,707417576,0,10671,579,0
2301,48,586,PRY,6,CTG,25,4,434,1,199,1,8,2,7326909000,25,11,U,1722,1722,1722,3100,15143592,0,228,12,0
2301,48,586,PRY,6,CTG,25,4,434,1,199,1,8,2,7610900000,25,33,KG,1188,1188,1188,3529,17240615,0,260,14,0
2301,48,586,PRY,6,CTG,68,1,221,1,199,1,8,2,504002000,68,33,KG,26886,28061,26886,23116,111933053,0,3047,34,0
2301,48,586,PRY,6,CTG,68,4,434,1,199,1,8,2,504002000,68,33,KG,26985,27500,26985,21859,101243667,0,3047,33,0
2301,48,586,PRY,6,CTG,76,4,434,1,198,1,8,1,3923109000,76,11,U,492,174,156,902,4406181,724,0,0,0
2301,48,586,PRY,6,CTG,76,4,434,1,198,1,8,1,3924900000,76,11,U,330,165,149,1016,4962853,774,0,0,0
2301,48,586,PRY,6,CTG,76,4,434,1,198,1,8,1,3925900000,76,11,U,246,75,67,493,2407262,393,0,0,0
2301,48,586,PRY,6,CTG,76,4,434,1,198,1,8,1,3926909090,76,11,U,1620,1409,1266,6277,30666506,5081,0,0,0
2301,48,586,PRY,6,CTG,76,4,434,1,198,1,8,1,9401800000,76,11,U,450,1452,1304,4575,22349549,3151,0,0,0
2301,48,586,PRY,6,CTG,76,4,434,1,198,1,8,1,9403700000,76,11,U,374,1514,1360,6177,30179601,4301,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,198,1,8,1,1102200000,5,33,KG,63000,63990,63000,44604,214554161,27690,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,198,1,8,2,1806320090,5,33,KG,5760,6436,5760,19140,89651137,0,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,198,1,8,2,1806900090,5,33,KG,7865,8788,7865,17125,80209901,0,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,198,1,8,2,1901200000,5,33,KG,1200,1218,1200,1541,7411556,0,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,198,1,8,2,2008119000,5,33,KG,397,444,397,1174,5500620,0,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,198,1,8,2,2008970000,5,33,KG,1107,1237,1107,3878,18163877,0,0,0,0
2301,48,589,PER,6,CTG,5,3,23,1,199,1,8,1,2106909000,5,33,KG,24990,25076,24990,80829,379175691,54015,2138,0,0
2301,48,589,PER,6,CTG,5,7,467,1,199,1,8,1,8428909090,5,11,U,1,12050,12050,66103,310860736,64140,1770,0,0
2301,48,589,PER,6,CTG,5,9,249,1,198,1,8,1,8703221090,5,11,U,16,22784,22784,232288,1056561968,80435,5957,0,0
2301,48,589,PER,6,CTG,5,9,249,1,198,1,8,1,8703229090,5,11,U,38,51756,51756,552786,2514347121,193783,13995,0,0
2301,48,589,PER,6,CTG,5,9,249,1,198,1,8,1,8703239090,5,11,U,16,17869,17869,141883,645354826,44038,3638,0,0
2301,48,589,PER,6,CTG,8,2,472,1,198,1,8,2,8429200000,5,11,U,1,31321,31321,202930,991446984,0,0,0,0
2301,48,589,PER,6,CTG,8,7,467,1,198,1,8,2,1102200000,8,33,KG,42000,42840,42000,33600,152829600,0,0,0,0
2301,48,589,PER,6,CTG,8,7,607,1,104,2,8,2,4902901000,8,11,U,1440,800,800,6722,33100605,0,0,0,0
2301,48,589,PER,6,CTG,11,1,351,1,198,1,8,2,2710193300,11,67,M3,66,69611,58009,62898,285928352,0,3780,0,0
2301,48,589,PER,6,CTG,11,3,23,1,4,1,8,2,9805000000,11,11,U,628,11574,11574,20000,92632800,0,0,0,0
2301,48,589,PER,6,CTG,11,3,23,1,198,1,8,2,2503000000,11,33,KG,300000,300564,300000,138000,663807600,0,0,0,0
2301,48,589,PER,6,CTG,13,0,580,1,198,1,8,2,2902300000,68,33,KG,302675,302675,302675,365844,1717269486,0,22701,64,0
2301,48,589,PER,6,CTG,13,0,580,1,199,1,8,2,2902300000,68,33,KG,304246,304246,304246,368935,1731774901,0,22818,65,0
2301,48,589,PER,6,CTG,13,0,580,1,199,1,8,2,2902440000,68,33,KG,605311,605311,605311,721963,3388886257,0,45398,126,0
2301,48,589,PER,6,CTG,13,1,351,1,198,1,8,1,3808939900,13,33,KG,10180,11240,10180,217400,986759034,212069,1000,0,0
2301,48,589,PER,6,CTG,13,1,351,1,198,1,8,1,3902100000,13,33,KG,169000,172223,169000,196097,890162299,13587,6157,51,0
2301,48,589,PER,6,CTG,13,1,351,1,198,1,8,1,3902300000,13,33,KG,45000,45858,45000,57240,260501659,8808,1666,15,0
2301,48,589,PER,6,CTG,13,1,351,1,198,1,8,2,3808911900,13,33,KG,6501,7330,6501,922624,4181988636,0,1511,0,0
2301,48,589,PER,6,CTG,13,1,351,1,198,1,8,2,3824999900,13,33,KG,2000,2038,2000,5050,22919725,0,73,1,0
2301,48,589,PER,6,CTG,13,1,351,1,198,1,8,2,3909310000,13,33,KG,20980,20980,20980,66815,303267272,0,1370,0,0
2301,48,589,PER,6,CTG,13,1,351,1,199,1,8,1,2803009000,13,33,KG,116500,117300,116500,194848,883004645,194605,12640,63,0
2301,48,589,PER,6,CTG,13,1,351,1,199,1,8,1,3903190000,13,33,KG,54000,55944,54000,91790,425189638,68893,5410,0,0
2301,48,589,PER,6,CTG,13,1,351,1,199,1,8,2,2808001000,13,33,KG,41600,43200,41600,25792,124004067,0,3328,0,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,1,3904101000,13,33,KG,24000,24739,24000,47837,217707144,28138,2563,0,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,1,3904102000,13,33,KG,104000,106765,104000,82290,374294609,82290,10252,18,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,1,3920430000,13,33,KG,6400,7904,6400,18150,84842663,14831,1163,7,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,1,3923109000,13,11,U,249600,9073,7356,25660,122169749,16043,2037,9,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,1,3923509000,13,11,U,30000,198,149,460,2212884,308,39,0,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,1,3924109000,13,11,U,2317860,8918,7419,29074,139154962,20300,2518,10,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,2,3904102000,13,33,KG,3874000,3970531,3874000,2440194,11384871531,0,381887,479,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,2,3920100000,13,33,KG,2389,2671,2389,7255,34233102,0,475,2,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,2,3925900000,13,11,U,450,874,775,2197,10569452,0,217,1,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,2,7308909000,13,33,KG,6535,6535,6535,11258,52141706,0,1200,4,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,2,7607110000,13,33,KG,800,886,800,4381,20289825,0,148,1,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,1,2,7615108000,13,11,U,115000,789,700,4797,22980729,0,432,2,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,8,1,3902100000,13,33,KG,175500,178847,175500,179934,865519537,43181,16923,49,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,8,1,3902300000,13,33,KG,121500,123817,121500,139559,671308385,10713,12183,22,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,8,1,3920209000,13,33,KG,86822,99086,86822,244926,1166324346,219736,13330,86,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,8,2,3808911900,8,33,KG,6596,7896,6596,93612,433578010,0,2863,21,0
2301,48,589,PER,6,CTG,13,1,741,1,198,1,8,2,3808919990,8,33,KG,980,1173,980,15079,69839156,0,461,3,0
2301,48,589,PER,6,CTG,13,2,472,1,198,1,8,2,3102600000,13,33,KG,567000,569100,567000,502793,2285666447,0,19698,0,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,1,2,2915502100,13,33,KG,11000,11060,11000,25652,120632891,0,725,23,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,1,2,3904102000,13,33,KG,208000,213446,208000,130608,594399620,0,21232,0,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,1,2803009000,13,33,KG,224500,226100,224500,293090,1376564787,292592,25280,94,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,1,3902100000,13,33,KG,423500,431576,423500,488305,2299084945,40903,17461,46,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,1,3902300000,13,33,KG,278500,283811,278500,336301,1593592766,36413,17281,63,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,1,3919909000,13,33,KG,18502,21342,18502,76202,365330529,24116,2603,10,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,1,4811411000,13,33,KG,100029,106346,100029,272813,1303869097,89766,10067,35,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,2,2905320000,13,33,KG,35200,36784,35200,118336,556495157,0,1648,224,0
2301,48,589,PER,6,CTG,13,3,23,1,198,1,8,2,4811411000,13,33,KG,23518,24518,23518,65094,306114096,0,372,1,0
2301,48,589,PER,6,CTG,13,3,23,1,199,1,8,1,2803009000,13,33,KG,92500,93140,92500,121217,596873985,121048,10112,39,0
2301,48,589,PER,6,CTG,13,3,23,1,199,1,8,2,1102200000,13,33,KG,21140,21260,21140,16701,78344018,0,0,0,0
2301,48,589,PER,6,CTG,13,4,434,1,198,1,8,1,2803009000,13,33,KG,66000,67800,66000,125076,605650512,124818,7584,0,0
2301,48,589,PER,6,CTG,13,4,434,1,199,1,8,1,2803009000,13,33,KG,18800,19340,18800,34710,169581210,34652,2528,0,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,1,3904301000,13,33,KG,24000,24592,24000,56128,269986906,34956,2672,0,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,1,3920430000,13,33,KG,1241,1434,1241,3701,16835409,2815,184,1,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,1,3923109000,13,11,U,48100,1442,1248,4065,18490517,2725,202,1,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,1,3923509000,13,11,U,16000,82,71,288,1310559,242,14,0,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,1,3924109000,13,11,U,2785400,11889,10292,36814,167448070,25704,1829,12,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,2,3904102000,13,33,KG,286000,293509,286000,179976,856905405,0,29194,0,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,1,2,7607110000,13,33,KG,7,9,7,43,197177,0,1,0,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,1,3902100000,13,33,KG,161000,164133,161000,188864,859045857,19510,5957,41,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,1,3902300000,13,33,KG,322000,328141,322000,368734,1677187008,36797,11809,16,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,1,3919909000,13,33,KG,58286,64837,58286,263475,1216734402,117973,6591,34,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,1,4811411000,13,33,KG,90595,96416,90595,252864,1200638769,116335,8423,33,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,1102200000,13,33,KG,21900,22025,21900,17301,84526804,0,0,0,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,3824999900,13,33,KG,5000,5095,5000,3816,17358077,0,183,1,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,3901100000,13,33,KG,54000,55030,54000,62540,284462599,0,1974,16,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,3901200000,13,33,KG,65000,66240,65000,70424,320322154,0,2340,18,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,3901901000,13,33,KG,11000,11210,11000,14048,63898602,0,439,4,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,3919909000,13,33,KG,789,838,789,11327,54456690,0,224,1,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,4811411000,13,33,KG,23360,25021,23360,87149,412482862,0,2189,11,0
2301,48,589,PER,6,CTG,13,7,467,1,198,1,8,2,4811599000,13,33,KG,110,119,110,427,2052904,0,11,0,0
2301,48,589,PER,6,CTG,13,7,607,1,198,1,1,1,3904101000,13,33,KG,37500,38606,37500,80437,366069759,49657,3186,0,0
2301,48,589,PER,6,CTG,13,7,607,1,198,1,1,1,3904102000,13,33,KG,157500,161670,157500,129637,589661153,4505,12422,0,0
2301,48,589,PER,6,CTG,13,7,607,1,198,1,1,1,3904301000,13,33,KG,31500,32310,31500,71319,324438963,43531,2720,0,0
2301,48,589,PER,6,CTG,13,7,607,1,198,1,1,2,3904102000,13,33,KG,546000,557348,546000,357651,1720372888,0,50232,57,0
2301,48,589,PER,6,CTG,13,7,607,1,198,1,7,1,3904102000,13,33,KG,1500,1545,1500,3082,14025698,1890,123,0,0
2301,48,589,PER,6,CTG,13,7,607,1,199,1,8,2,3102600000,13,33,KG,540000,542000,540000,471371,2142826102,0,26239,0,0
2301,48,589,PER,6,CTG,13,7,827,1,199,1,8,2,3102600000,13,33,KG,486000,487800,486000,427986,1947773665,0,30312,0,0
2301,48,589,PER,6,CTG,25,3,23,1,198,1,8,2,1520000000,25,33,KG,236405,237265,236405,66061,322749387,0,6940,285,0
2301,48,589,PER,6,CTG,25,3,23,1,198,1,8,2,8537200000,25,11,U,10,4939,4660,66021,300297155,0,0,0,0
2301,48,589,PER,6,CTG,25,7,77,1,198,1,8,2,3925900000,25,11,U,8,644,600,2306,11267456,0,0,0,0
2301,48,589,PER,6,CTG,25,7,77,1,198,1,8,2,8532100000,25,11,U,60,202,188,2601,12706625,0,0,0,0
2301,48,589,PER,6,CTG,25,7,77,1,198,1,8,2,8537200000,25,11,U,11,4717,4391,61934,302587734,0,0,0,0
2301,48,589,PER,6,CTG,25,7,467,1,198,1,8,2,8537200000,25,11,U,20,5253,4653,59344,268931402,0,0,0,0
2301,48,589,PER,6,CTG,68,9,589,1,198,1,8,2,2710191500,5,67,M3,135,109292,109292,105239,514161435,0,0,0,0
2301,48,603,POL,6,CTG,25,1,351,1,198,1,8,1,603121000,25,11,U,11820,837,757,3156,14810091,2888,0,0,0
2301,48,603,POL,6,CTG,25,1,351,1,198,1,8,1,603129000,25,11,U,15600,489,445,2496,11716199,2496,0,0,0
2301,48,603,POL,6,CTG,25,1,351,1,198,1,8,1,603193000,25,11,U,14280,481,433,1999,9378427,1623,0,0,0
